,날짜,애플,테슬라,구글,삼성전자
1042,2016-11-09,27.72,38.01,805.6,41500.0
1043,2016-11-08,27.77,38.99,812.0,41800.0
1044,2016-11-07,27.6,38.64,802.0,42460.0
1045,2016-11-04,27.21,38.11,781.1,42560.0
1046,2016-11-03,27.46,37.48,782.2,41900.0
1047,2016-11-02,27.9,37.6,788.4,42400.0
1048,2016-11-01,27.87,38.16,805.5,41840.0
1049,2016-10-31,28.39,39.55,809.9,41400.0
1050,2016-10-28,28.43,39.99,819.6,41360.0
1051,2016-10-27,28.62,40.8,817.3,40600.0
1052,2016-10-26,28.9,40.45,822.1,40180.0
1053,2016-10-25,29.56,40.47,828.5,40200.0
1054,2016-10-24,29.41,40.55,835.7,40200.0
1055,2016-10-21,29.15,40.02,824.1,40200.0
1056,2016-10-20,29.27,39.82,821.6,40080.0
1057,2016-10-19,29.28,40.71,827.1,39620.0
1058,2016-10-18,29.37,39.82,821.5,39720.0
1059,2016-10-17,29.39,38.79,806.8,38440.0
1060,2016-10-14,29.41,39.3,804.6,38060.0
1061,2016-10-13,29.25,40.05,804.1,38220.0
1062,2016-10-12,29.34,40.3,811.8,39180.0
1063,2016-10-11,29.07,40.02,809.6,39300.0
1064,2016-10-10,29.01,40.19,814.2,38940.0
1065,2016-10-07,28.52,39.32,800.7,38660.0
1066,2016-10-06,28.47,40.2,803.1,37860.0
1067,2016-10-05,28.26,41.69,801.2,38020.0
1068,2016-10-04,28.25,42.28,802.8,37720.0
1069,2016-10-03,28.13,42.74,800.4,37580.0
1070,2016-09-30,28.26,40.81,804.1,37960.0
1071,2016-09-29,28.05,40.14,802.6,38360.0
1072,2016-09-28,28.49,41.25,810.1,38400.0
1073,2016-09-27,28.27,41.16,810.7,38400.0
1074,2016-09-26,28.22,41.8,802.7,38820.0
1075,2016-09-23,28.18,41.49,815.0,39560.0
1076,2016-09-22,28.66,41.29,816.0,39460.0
1077,2016-09-21,28.39,41.04,805.0,39360.0
1078,2016-09-20,28.39,40.93,799.8,39120.0
1079,2016-09-19,28.39,41.27,795.4,39460.0
1080,2016-09-16,28.73,41.08,798.0,39900.0
1081,2016-09-15,28.89,40.08,801.2,39900.0
1082,2016-09-14,27.94,39.28,790.5,39400.0
1083,2016-09-13,26.99,39.21,788.7,38160.0
1084,2016-09-12,26.36,39.66,798.8,38060.0
1085,2016-09-09,25.78,38.89,788.5,37200.0
1086,2016-09-08,26.38,39.47,802.8,37480.0
1087,2016-09-07,27.09,40.34,808.0,36940.0
1088,2016-09-06,26.93,40.57,808.0,36960.0
1089,2016-09-02,26.93,39.56,796.9,36660.0
1090,2016-09-01,26.68,40.15,791.4,37460.0
1091,2016-08-31,26.52,42.4,789.8,38800.0
1092,2016-08-30,26.5,42.27,791.9,38280.0
1093,2016-08-29,26.7,43.04,795.8,37240.0
1094,2016-08-26,26.73,44.0,793.2,37220.0
1095,2016-08-25,26.89,44.19,791.3,36200.0
1096,2016-08-24,27.01,44.52,793.6,35560.0
1097,2016-08-23,27.21,44.97,796.6,36160.0
1098,2016-08-22,27.13,44.59,797.0,36480.0
1099,2016-08-19,27.34,45.0,799.7,36100.0
1100,2016-08-18,27.27,44.7,802.8,36040.0
1101,2016-08-17,27.3,44.65,805.4,36040.0
1102,2016-08-16,27.34,44.72,801.2,35760.0
1103,2016-08-15,27.37,45.12,806.0,35980.0
1104,2016-08-12,27.05,45.12,807.0,35960.0
1105,2016-08-11,26.98,44.98,808.2,35640.0
1106,2016-08-10,27.0,45.13,808.5,35640.0
1107,2016-08-09,27.2,45.82,807.5,36180.0
1108,2016-08-08,27.09,45.23,805.2,36100.0
1109,2016-08-05,26.87,46.01,806.9,36240.0
1110,2016-08-04,26.47,46.12,797.3,35900.0
1111,2016-08-03,26.45,45.16,798.9,35860.0
1112,2016-08-02,26.12,45.44,800.1,35860.0
1113,2016-08-01,26.51,46.0,800.9,35180.0
1114,2016-07-29,26.05,46.96,791.3,35540.0
1115,2016-07-28,26.09,46.12,765.8,35320.0
1116,2016-07-27,25.74,45.7,762.0,35040.0
1117,2016-07-26,24.17,45.9,757.7,35600.0
1118,2016-07-25,24.34,46.0,757.5,35600.0
1119,2016-07-22,24.66,44.45,759.3,35800.0
1120,2016-07-21,24.86,44.1,754.4,35440.0
1121,2016-07-20,24.99,45.67,757.1,34960.0
1122,2016-07-19,24.97,45.05,753.4,34360.0
1123,2016-07-18,24.96,45.25,753.2,34540.0
1124,2016-07-15,24.7,44.08,735.6,34540.0
1125,2016-07-14,24.7,44.31,735.8,34980.0
1126,2016-07-13,24.22,44.51,729.5,34920.0
1127,2016-07-12,24.36,44.93,732.5,33540.0
1128,2016-07-11,24.25,44.96,727.2,33540.0
1129,2016-07-08,24.17,43.36,717.8,33000.0
1130,2016-07-07,23.98,43.19,707.3,33000.0
1131,2016-07-06,23.88,42.89,709.0,33000.0
1132,2016-07-05,23.75,42.8,704.9,32980.0
1133,2016-07-01,23.97,43.3,710.3,32800.0
1134,2016-06-30,23.9,42.46,703.5,31860.0
1135,2016-06-29,23.6,42.04,695.2,31720.0
1136,2016-06-28,23.4,40.36,691.3,31720.0
1137,2016-06-27,23.01,39.71,681.1,31360.0
1138,2016-06-24,23.35,38.63,685.2,31160.0
1139,2016-06-23,24.02,39.28,714.9,30780.0
1140,2016-06-22,23.89,39.33,710.5,31060.0
1141,2016-06-21,23.98,43.92,708.9,31960.0
1142,2016-06-20,23.77,43.94,706.1,31960.0
1143,2016-06-17,23.83,43.09,704.3,32980.0
1144,2016-06-16,24.39,43.59,724.3,31920.0
1145,2016-06-15,24.29,43.54,732.2,32880.0
1146,2016-06-14,24.36,42.99,733.3,32800.0
1147,2016-06-13,24.34,43.57,731.9,32540.0
1148,2016-06-10,24.71,43.76,733.2,32540.0
1149,2016-06-09,24.91,45.87,742.5,32320.0
1150,2016-06-08,24.73,47.1,742.9,32860.0
1151,2016-06-07,24.76,46.47,731.1,33040.0
1152,2016-06-06,24.66,44.14,730.1,32780.0
1153,2016-06-03,24.48,43.8,735.9,32280.0
1154,2016-06-02,24.43,43.79,744.3,32280.0
1155,2016-06-01,24.61,43.91,748.5,31460.0
1156,2016-05-31,24.96,44.65,748.8,31340.0
1157,2016-05-27,25.09,44.61,747.6,31940.0
1158,2016-05-26,25.1,45.02,736.9,32160.0
1159,2016-05-25,24.91,43.92,738.1,31780.0
1160,2016-05-24,24.48,43.58,733.0,31780.0
1161,2016-05-23,24.11,43.24,717.3,32400.0
1162,2016-05-20,23.8,44.06,721.7,32500.0
1163,2016-05-19,23.55,43.04,715.3,31780.0
1164,2016-05-18,23.64,42.23,721.8,31800.0
1165,2016-05-17,23.37,40.93,720.2,31540.0
1166,2016-05-16,23.47,41.66,730.3,31540.0
1167,2016-05-13,22.63,41.52,724.8,31140.0
1168,2016-05-12,22.59,41.46,728.1,30700.0
1169,2016-05-11,23.13,41.79,730.5,30900.0
1170,2016-05-10,23.36,41.74,739.4,33600.0
1171,2016-05-09,23.2,41.78,729.1,34120.0
1172,2016-05-06,23.18,42.99,725.2,34120.0
1173,2016-05-05,23.31,42.31,714.7,33820.0
1174,2016-05-04,23.55,44.51,711.4,32380.0
1175,2016-05-03,23.8,46.46,708.4,32280.0
1176,2016-05-02,23.41,48.36,714.4,31960.0
1177,2016-04-29,23.43,48.15,707.9,31960.0
1178,2016-04-28,23.71,49.54,705.1,32000.0
1179,2016-04-27,24.45,50.29,721.5,31340.0
1180,2016-04-26,26.09,50.75,725.4,31380.0
1181,2016-04-25,26.27,50.36,742.2,31360.0
1182,2016-04-22,26.42,50.75,737.8,31420.0
1183,2016-04-21,26.49,49.66,780.0,31420.0
1184,2016-04-20,26.78,49.99,774.9,32360.0
1185,2016-04-19,26.73,49.47,776.3,31840.0
1186,2016-04-18,26.87,50.78,787.7,31700.0
1187,2016-04-15,27.46,50.9,780.0,31160.0
1188,2016-04-14,28.02,50.37,775.4,30540.0
1189,2016-04-13,28.01,50.91,771.9,30540.0
1190,2016-04-12,27.61,49.56,764.3,29300.0
1191,2016-04-11,27.25,49.98,757.5,31500.0
1192,2016-04-08,27.16,50.01,759.5,31500.0
1193,2016-04-07,27.14,51.44,760.1,32780.0
1194,2016-04-06,27.74,53.08,768.1,32420.0
1195,2016-04-05,27.45,51.09,758.6,32860.0
1196,2016-04-04,27.78,49.4,765.1,32120.0
1197,2016-04-01,27.5,47.52,769.7,31940.0
1198,2016-03-31,27.25,45.95,762.9,31940.0
1199,2016-03-30,27.39,45.38,768.3,31740.0
1200,2016-03-29,26.92,46.03,765.9,32400.0
1201,2016-03-28,26.3,46.05,753.3,32900.0
1202,2016-03-24,26.42,45.55,754.8,32800.0
1203,2016-03-23,26.53,44.52,757.6,32240.0
1204,2016-03-22,26.68,46.85,760.0,32240.0
1205,2016-03-21,26.48,47.66,762.2,32780.0
1206,2016-03-18,26.48,46.55,755.4,33060.0
1207,2016-03-17,26.45,45.28,758.5,33740.0
1208,2016-03-16,26.49,44.39,757.4,33300.0
1209,2016-03-15,26.14,43.67,750.6,33500.0
1210,2016-03-14,25.63,43.03,750.2,33500.0
1211,2016-03-11,25.57,41.5,744.9,32800.0
1212,2016-03-10,25.29,41.04,732.2,31320.0
1213,2016-03-09,25.28,41.74,725.4,31360.0
1214,2016-03-08,25.26,40.52,713.5,30900.0
1215,2016-03-07,25.47,41.06,712.8,31180.0
1216,2016-03-04,25.75,40.21,730.2,30820.0
1217,2016-03-03,25.38,39.15,731.6,31340.0
1218,2016-03-02,25.19,37.67,739.5,31380.0
1219,2016-03-01,25.13,37.27,742.2,31220.0
1220,2016-02-29,24.17,38.39,717.2,31220.0
1221,2016-02-26,24.23,38.07,724.9,30340.0
1222,2016-02-25,24.19,37.49,729.1,30960.0
1223,2016-02-24,24.02,35.8,720.9,31360.0
1224,2016-02-23,23.67,35.44,717.3,30780.0
1225,2016-02-22,24.22,35.55,729.0,30780.0
1226,2016-02-19,24.01,33.32,722.1,30140.0
1227,2016-02-18,24.07,33.35,717.5,30540.0
1228,2016-02-17,24.53,33.74,732.0,30600.0
1229,2016-02-16,24.16,31.03,717.6,30040.0
1230,2016-02-12,23.5,30.21,706.9,30320.0
1231,2016-02-11,23.43,30.09,706.4,30320.0
1232,2016-02-10,23.57,28.73,706.8,30860.0
1233,2016-02-09,23.75,29.65,701.0,30800.0
1234,2016-02-08,23.75,29.6,704.2,30660.0
1235,2016-02-05,23.5,32.52,703.8,30660.0
1236,2016-02-04,24.15,35.07,730.0,30360.0
1237,2016-02-03,24.09,34.7,749.4,30360.0
1238,2016-02-02,23.62,36.56,780.9,30000.0
1239,2016-02-01,24.11,39.39,770.8,29620.0
1240,2016-01-29,24.34,38.24,761.3,29280.0
1241,2016-01-28,23.52,37.94,748.3,29780.0
1242,2016-01-27,23.36,37.61,717.6,29200.0
1243,2016-01-26,25.0,38.71,733.8,29200.0
1244,2016-01-25,24.86,39.28,733.6,29000.0
1245,2016-01-22,25.36,40.51,745.5,28420.0
1246,2016-01-21,24.07,39.99,726.7,29380.0
1247,2016-01-20,24.2,39.74,718.6,29320.0
1248,2016-01-19,24.16,40.94,719.1,29320.0
1249,2016-01-15,24.28,41.0,710.5,28500.0
1250,2016-01-14,24.88,41.24,731.4,27920.0
1251,2016-01-13,24.35,40.06,719.6,27980.0
1252,2016-01-12,24.99,41.99,745.3,27960.0
1253,2016-01-11,24.63,41.57,733.1,28000.0
1254,2016-01-08,24.24,42.2,730.9,28600.0
1255,2016-01-07,24.11,43.13,741.0,28900.0
1256,2016-01-06,25.18,43.81,759.3,28960.0
1257,2016-01-05,25.68,44.69,761.5,28620.0
1258,2016-01-04,26.34,44.68,759.4,28520.0
1259,2015-12-31,26.32,48.0,778.0,28520.0
1260,2015-12-30,26.83,47.62,790.3,28180.0
1261,2015-12-29,27.18,47.44,794.0,28260.0
1262,2015-12-28,26.7,45.79,782.2,27600.0
1263,2015-12-24,27.01,46.11,765.8,27420.0
1264,2015-12-23,27.15,45.94,768.5,28120.0
1265,2015-12-22,26.81,45.99,767.1,28120.0
1266,2015-12-21,26.83,46.51,760.8,28600.0
1267,2015-12-18,26.51,46.09,756.8,28120.0
1268,2015-12-17,27.25,46.68,769.8,27960.0
1269,2015-12-16,27.84,46.9,776.6,27540.0
1270,2015-12-15,27.62,44.22,760.1,27540.0
1271,2015-12-14,28.12,43.72,762.5,27300.0
1272,2015-12-11,28.3,43.4,750.4,26660.0
1273,2015-12-10,29.04,45.41,760.0,25840.0
1274,2015-12-09,28.91,44.9,762.5,25600.0
1275,2015-12-08,29.56,45.34,775.1,25640.0
1276,2015-12-07,29.57,46.23,773.0,25640.0
1277,2015-12-04,29.76,46.08,779.2,25920.0
1278,2015-12-03,28.8,46.54,768.2,25900.0
1279,2015-12-02,29.07,46.4,777.8,25420.0
1280,2015-12-01,29.34,47.44,783.8,25720.0
1281,2015-11-30,29.57,46.05,762.8,25380.0
1282,2015-11-27,29.45,46.32,772.0,25380.0
1283,2015-11-25,29.51,45.93,769.3,25400.0
1284,2015-11-24,29.72,43.65,769.6,25360.0
1285,2015-11-23,29.44,43.55,776.7,25280.0
1286,2015-11-20,29.82,44.0,777.0,24960.0
1287,2015-11-19,29.7,44.36,759.9,25060.0
1288,2015-11-18,29.32,44.21,760.0,25060.0
1289,2015-11-17,28.42,42.8,746.0,25620.0
1290,2015-11-16,28.54,42.86,750.4,25840.0
1291,2015-11-13,28.09,41.44,740.1,25920.0
1292,2015-11-12,28.93,42.59,756.5,25980.0
1293,2015-11-11,29.03,43.82,765.3,25800.0
1294,2015-11-10,29.19,43.3,758.3,25800.0
1295,2015-11-09,30.14,45.07,754.8,25220.0
1296,2015-11-06,30.27,46.47,761.6,25000.0
1297,2015-11-05,30.23,46.35,760.7,24900.0
1298,2015-11-04,30.5,46.33,755.3,24900.0
1299,2015-11-03,30.64,41.67,748.8,25300.0
1300,2015-11-02,30.3,42.76,747.7,26000.0
1301,2015-10-30,29.88,41.39,737.4,25920.0
1302,2015-10-29,30.13,42.33,744.8,25620.0
1303,2015-10-28,29.82,42.59,736.9,25600.0
1304,2015-10-27,28.64,42.07,732.8,25600.0
1305,2015-10-26,28.82,43.05,731.1,25880.0
1306,2015-10-23,29.77,41.82,719.3,25980.0
1307,2015-10-22,28.88,42.34,681.1,25760.0
1308,2015-10-21,28.44,42.02,671.8,25980.0
1309,2015-10-20,28.44,42.61,680.0,26000.0
1310,2015-10-19,27.93,45.62,700.0,26000.0
1311,2015-10-16,27.76,45.4,695.3,26000.0
1312,2015-10-15,27.96,44.26,693.0,25500.0
1313,2015-10-14,27.55,43.38,680.4,25500.0
1314,2015-10-13,27.95,43.85,683.2,25320.0
1315,2015-10-12,27.9,43.12,676.4,24920.0
1316,2015-10-09,28.03,44.14,671.2,25380.0
1317,2015-10-08,27.38,45.34,667.0,25700.0
1318,2015-10-07,27.7,46.39,670.0,25200.0
1319,2015-10-06,27.83,48.29,671.6,26100.0
1320,2015-10-05,27.7,49.23,671.7,25580.0
1321,2015-10-02,27.59,49.51,657.0,25580.0
1322,2015-10-01,27.39,47.98,642.0,26240.0
1323,2015-09-30,27.57,49.68,638.4,26160.0
1324,2015-09-29,27.27,49.33,622.6,25800.0
1325,2015-09-28,28.11,49.69,624.3,25880.0
1326,2015-09-25,28.68,51.38,640.2,25760.0
1327,2015-09-24,28.75,52.62,654.9,25760.0
1328,2015-09-23,28.58,52.21,653.3,25640.0
1329,2015-09-22,28.35,52.19,653.2,25580.0
1330,2015-09-21,28.8,52.84,667.0,25380.0
1331,2015-09-18,28.36,52.12,660.9,25340.0
1332,2015-09-17,28.48,52.41,671.7,25460.0
1333,2015-09-16,29.1,52.45,665.5,25460.0
1334,2015-09-15,29.07,50.71,665.1,25260.0
1335,2015-09-14,28.83,50.64,652.5,25120.0
1336,2015-09-11,28.55,50.05,655.3,25060.0
1337,2015-09-10,28.14,49.7,651.1,25100.0
1338,2015-09-09,27.54,49.78,643.4,24980.0
1339,2015-09-08,28.08,49.63,643.9,24500.0
1340,2015-09-04,27.32,48.39,629.0,23880.0
1341,2015-09-03,27.59,49.11,637.0,23840.0
1342,2015-09-02,28.09,49.54,644.9,24460.0
1343,2015-09-01,26.93,47.73,629.6,24300.0
1344,2015-08-31,28.19,49.81,647.8,24300.0
1345,2015-08-28,28.32,49.7,659.7,24400.0
1346,2015-08-27,28.23,48.6,668.0,23940.0
1347,2015-08-26,27.42,44.97,659.7,23560.0
1348,2015-08-25,25.93,44.01,612.5,23440.0
1349,2015-08-24,25.78,43.77,618.1,23580.0
1350,2015-08-21,26.44,46.15,644.0,23440.0
1351,2015-08-20,28.16,48.44,679.5,23620.0
1352,2015-08-19,28.75,51.05,694.0,23500.0
1353,2015-08-18,29.12,52.14,688.7,23800.0
1354,2015-08-17,29.29,51.0,694.1,23800.0
1355,2015-08-14,28.99,48.63,689.4,23740.0
1356,2015-08-13,28.79,48.5,686.5,23700.0
1357,2015-08-12,28.81,47.63,691.5,23360.0
1358,2015-08-11,28.37,47.47,690.3,23080.0
1359,2015-08-10,29.93,48.23,663.1,22600.0
1360,2015-08-07,28.88,48.5,664.4,22600.0
1361,2015-08-06,28.78,49.23,670.2,23280.0
1362,2015-08-05,28.85,54.03,673.3,23280.0
1363,2015-08-04,28.66,53.26,661.3,23120.0
1364,2015-08-03,29.61,52.0,664.7,22920.0
1365,2015-07-31,30.32,53.23,657.5,23120.0
1366,2015-07-30,30.59,53.36,664.6,23260.0
1367,2015-07-29,30.75,52.76,661.4,23000.0
1368,2015-07-28,30.84,52.96,659.7,23000.0
1369,2015-07-27,30.69,50.6,658.3,22900.0
1370,2015-07-24,31.12,53.08,654.8,23500.0
1371,2015-07-23,31.29,53.44,674.7,22740.0
1372,2015-07-22,31.3,53.57,695.1,23240.0
1373,2015-07-21,32.69,53.35,695.3,23360.0
1374,2015-07-20,33.02,56.45,692.8,23360.0
1375,2015-07-17,32.41,54.93,699.6,22620.0
1376,2015-07-16,32.13,53.34,601.8,22760.0
1377,2015-07-15,31.7,52.63,584.0,23420.0
1378,2015-07-14,31.4,53.13,584.2,22520.0
1379,2015-07-13,31.41,52.43,571.7,22640.0
1380,2015-07-10,30.82,51.83,556.1,22640.0
1381,2015-07-09,30.02,51.58,544.7,22760.0
1382,2015-07-08,30.64,50.99,541.7,22960.0
1383,2015-07-07,31.42,53.58,550.0,22920.0
1384,2015-07-06,31.5,55.94,545.6,23040.0
1385,2015-07-02,31.61,56.0,547.3,23420.0
1386,2015-07-01,31.65,53.83,543.3,23420.0
1387,2015-06-30,31.36,53.65,540.0,23260.0
1388,2015-06-29,31.13,52.4,541.3,23500.0
1389,2015-06-26,31.69,53.42,553.1,24160.0
1390,2015-06-25,31.88,53.76,558.0,24100.0
1391,2015-06-24,32.03,53.03,558.6,25200.0
1392,2015-06-23,31.76,53.53,563.4,25200.0
1393,2015-06-22,31.9,51.96,559.7,25080.0
1394,2015-06-19,31.65,52.5,557.5,25320.0
1395,2015-06-18,31.97,52.38,556.2,25700.0
1396,2015-06-17,31.82,52.08,546.6,25700.0
1397,2015-06-16,31.9,50.62,544.9,25900.0
1398,2015-06-15,31.73,50.08,543.0,25840.0
1399,2015-06-12,31.79,50.14,547.5,25600.0
1400,2015-06-11,32.15,50.28,550.0,25560.0
1401,2015-06-10,32.22,50.14,552.6,25560.0
1402,2015-06-09,31.86,51.2,542.2,25800.0
1403,2015-06-08,31.95,51.26,543.5,25980.0
1404,2015-06-05,32.16,49.83,549.5,25540.0
1405,2015-06-04,32.34,49.18,551.7,25220.0
1406,2015-06-03,32.53,49.8,555.3,25680.0
1407,2015-06-02,32.49,49.67,554.0,25680.0
1408,2015-06-01,32.63,49.89,549.2,25660.0
1409,2015-05-29,32.57,50.16,545.3,25260.0
1410,2015-05-28,32.95,50.29,554.2,25240.0
1411,2015-05-27,33.01,49.49,554.3,25240.0
1412,2015-05-26,32.41,49.49,547.2,25380.0
1413,2015-05-22,33.13,49.55,554.5,25380.0
1414,2015-05-21,32.85,49.12,556.8,25800.0
1415,2015-05-20,32.52,48.87,552.5,26000.0
1416,2015-05-19,32.52,49.43,549.3,26420.0
1417,2015-05-18,32.55,49.75,546.7,25680.0
1418,2015-05-15,32.19,49.77,546.5,26540.0
1419,2015-05-14,32.24,48.82,549.2,26540.0
1420,2015-05-13,31.5,48.64,539.5,26700.0
1421,2015-05-12,31.47,48.95,538.7,25980.0
1422,2015-05-11,31.58,47.9,545.8,25980.0
1423,2015-05-08,31.91,47.32,549.0,25640.0
1424,2015-05-07,31.32,47.36,542.0,25700.0
1425,2015-05-06,31.25,46.09,535.1,25700.0
1426,2015-05-05,31.45,46.59,543.0,25780.0
1427,2015-05-04,32.17,46.1,552.8,25620.0
1428,2015-05-01,32.24,45.21,551.2,25400.0
1429,2015-04-30,31.29,45.21,548.8,25260.0
1430,2015-04-29,32.16,46.49,561.4,26000.0
1431,2015-04-28,32.64,46.1,564.4,26000.0
1432,2015-04-27,33.16,46.31,566.1,26340.0
1433,2015-04-24,32.57,43.69,573.7,26660.0
1434,2015-04-23,32.42,43.72,557.5,26420.0
1435,2015-04-22,32.16,43.89,549.2,26880.0
1436,2015-04-21,31.73,41.88,542.9,26760.0
1437,2015-04-20,31.9,41.05,544.5,26760.0
1438,2015-04-17,31.19,41.36,532.7,26840.0
1439,2015-04-16,31.54,41.34,543.5,26600.0
1440,2015-04-15,31.7,41.57,541.0,27040.0
1441,2015-04-14,31.57,41.49,539.8,27660.0
1442,2015-04-13,31.71,41.96,548.6,27440.0
1443,2015-04-10,31.77,42.18,548.5,27440.0
1444,2015-04-09,31.64,42.02,548.0,26500.0
1445,2015-04-08,31.4,41.53,548.8,26160.0
1446,2015-04-07,31.5,40.65,544.9,25960.0
1447,2015-04-06,31.84,40.62,544.0,25840.0
1448,2015-04-02,31.33,38.2,541.3,25780.0
1449,2015-04-01,31.06,37.52,549.5,25600.0
1450,2015-03-31,31.11,37.75,554.7,25400.0
1451,2015-03-30,31.59,38.11,561.1,25320.0
1452,2015-03-27,30.81,37.0,557.5,25120.0
1453,2015-03-26,31.06,38.08,563.6,25300.0
1454,2015-03-25,30.84,38.86,567.0,25300.0
1455,2015-03-24,31.67,40.34,577.5,25380.0
1456,2015-03-23,31.8,39.93,565.4,25080.0
1457,2015-03-20,31.48,39.62,565.0,25040.0
1458,2015-03-19,31.87,39.13,563.7,25200.0
1459,2015-03-18,32.12,40.14,566.2,25400.0
1460,2015-03-17,31.76,38.95,557.6,25400.0
1461,2015-03-16,31.24,39.14,561.6,25020.0
1462,2015-03-13,30.9,37.74,553.0,23020.0
1463,2015-03-12,31.11,38.21,561.2,22300.0
1464,2015-03-11,30.56,38.75,555.7,22380.0
1465,2015-03-10,31.13,38.06,559.8,22680.0
1466,2015-03-09,31.79,38.18,574.1,22680.0
1467,2015-03-06,31.65,38.78,572.9,22240.0
1468,2015-03-05,31.6,40.13,581.4,22240.0
1469,2015-03-04,32.13,40.49,578.3,22520.0
1470,2015-03-03,32.34,39.91,578.8,22620.0
1471,2015-03-02,32.27,39.47,575.0,22900.0
1472,2015-02-27,32.12,40.67,562.6,23000.0
1473,2015-02-26,32.6,41.44,559.3,23800.0
1474,2015-02-25,32.2,40.75,547.3,23800.0
1475,2015-02-24,33.04,40.82,538.7,23140.0
1476,2015-02-23,33.25,41.47,535.0,23040.0
1477,2015-02-20,32.37,43.42,541.8,22460.0
1478,2015-02-19,32.11,42.34,546.5,22480.0
1479,2015-02-18,32.18,40.89,542.7,22300.0
1480,2015-02-17,31.96,40.87,545.0,22300.0
1481,2015-02-13,31.77,40.75,551.2,22680.0
1482,2015-02-12,31.61,40.58,546.0,22940.0
1483,2015-02-11,31.22,42.56,538.0,22620.0
1484,2015-02-10,30.5,43.26,540.2,22240.0
1485,2015-02-09,29.93,43.5,529.3,22580.0
1486,2015-02-06,29.73,43.47,533.9,22580.0
1487,2015-02-05,29.98,44.2,529.8,22440.0
1488,2015-02-04,29.89,43.71,526.1,21800.0
1489,2015-02-03,29.66,43.67,533.3,21700.0
1490,2015-02-02,29.66,42.19,532.2,21780.0
1491,2015-01-30,29.29,40.72,537.5,21620.0
1492,2015-01-29,29.73,41.04,513.2,21620.0
1493,2015-01-28,28.83,39.87,512.4,21340.0
1494,2015-01-27,27.29,41.2,521.2,21340.0
1495,2015-01-26,28.27,41.31,536.7,21580.0
1496,2015-01-23,28.25,40.26,542.0,21580.0
1497,2015-01-22,28.1,40.32,537.3,22020.0
1498,2015-01-21,27.39,39.31,520.4,22020.0
1499,2015-01-20,27.18,38.39,509.9,22780.0
1500,2015-01-16,26.5,38.61,510.5,23080.0
1501,2015-01-15,26.7,38.37,504.0,22620.0
1502,2015-01-14,27.45,38.54,505.9,22080.0
1503,2015-01-13,27.55,40.85,501.8,22800.0
1504,2015-01-12,27.31,40.44,497.1,22800.0
1505,2015-01-09,28.0,41.33,500.7,23080.0
1506,2015-01-08,27.97,42.12,506.9,23140.0
1507,2015-01-07,26.94,42.19,505.1,22820.0
1508,2015-01-06,26.57,42.26,506.6,22720.0
1509,2015-01-05,26.56,42.02,519.5,22720.0
1510,2015-01-02,27.33,43.86,529.5,22300.0
1511,2014-12-31,27.59,44.48,530.7,23180.0
1512,2014-12-30,28.13,44.45,535.3,23640.0
1513,2014-12-29,28.48,45.14,537.3,23500.0
1514,2014-12-26,28.5,45.56,541.5,23700.0
1515,2014-12-24,28.0,44.45,536.9,23700.0
1516,2014-12-23,28.14,44.19,538.8,24300.0
1517,2014-12-22,28.23,44.52,532.3,25260.0
1518,2014-12-19,27.95,43.86,520.0,24600.0
1519,2014-12-18,28.16,43.65,514.6,24600.0
1520,2014-12-17,27.35,41.16,506.5,24580.0
1521,2014-12-16,26.69,39.56,498.2,24580.0
1522,2014-12-15,27.06,40.81,515.8,24680.0
1523,2014-12-12,27.43,41.4,521.5,25060.0
1524,2014-12-11,27.91,41.78,532.1,25260.0
1525,2014-12-10,27.99,41.97,528.0,25500.0
1526,2014-12-09,28.53,43.38,536.1,26100.0
1527,2014-12-08,28.1,42.87,530.7,26100.0
1528,2014-12-05,28.75,44.74,528.1,25640.0
1529,2014-12-04,28.87,45.66,542.6,24700.0
1530,2014-12-03,28.98,45.86,537.0,24500.0
1531,2014-12-02,28.66,46.29,538.6,25320.0
1532,2014-12-01,28.77,46.33,539.7,25180.0
1533,2014-11-28,29.73,48.9,549.1,25180.0
1534,2014-11-26,29.75,49.69,547.7,25300.0
1535,2014-11-25,29.4,49.62,549.2,24780.0
1536,2014-11-24,29.66,49.34,547.5,24800.0
1537,2014-11-21,29.12,48.56,545.9,24600.0
1538,2014-11-20,29.08,49.74,543.8,25360.0
1539,2014-11-19,28.67,49.55,547.2,25360.0
1540,2014-11-18,28.87,51.54,544.5,25980.0
1541,2014-11-17,28.5,50.8,546.6,25900.0
1542,2014-11-14,28.55,51.74,555.2,25360.0
1543,2014-11-13,28.2,50.34,556.4,25620.0
1544,2014-11-12,27.81,49.82,558.3,25560.0
1545,2014-11-11,27.43,50.22,561.3,25560.0
1546,2014-11-10,27.21,48.39,558.2,25380.0
1547,2014-11-07,27.25,48.04,551.8,26040.0
1548,2014-11-06,27.18,48.24,551.7,26420.0
1549,2014-11-05,27.21,46.19,556.0,25620.0
1550,2014-11-04,27.15,47.79,564.2,25320.0
1551,2014-11-03,27.35,48.52,563.8,25300.0
1552,2014-10-31,27.0,48.34,567.9,25080.0
1553,2014-10-30,26.75,47.73,560.3,25100.0
1554,2014-10-29,26.84,47.62,558.5,25400.0
1555,2014-10-28,26.68,48.55,558.9,25540.0
1556,2014-10-27,26.28,44.33,549.9,25540.0
1557,2014-10-24,26.3,47.05,548.9,25140.0
1558,2014-10-23,26.21,47.06,553.7,25240.0
